Names,Race,Gender,Sports,Birth Origin,Age,Zip,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record
Thomas Boston,Other,male,2.0,USA,33.0,94301,4,3.75,0.58,7.0,4.31,13.77,0.0,17.0,2.5,-0.51,3.05,2.88,3.59,11.61,Engineering,Ok,Good,1.0,0.0,0.0
Elmer Valdez,Caucasian,male,0.0,Canada,30.0,94030,3,2.93,0.42,3.0,2.56,8.04,0.0,34.0,4.0,0.03,2.42,0.51,-0.35,6.34,Engineering,None,Good,0.0,0.0,0.0
Jessica Owens,Caucasian,female,2.0,USA,27.0,94586,3,3.55,0.48,3.0,3.18,9.39,0.0,38.0,4.0,2.67,4.72,5.38,5.08,13.13,Engineering,Ok,Good,0.0,0.0,0.0
Debra Nunez,Caucasian,female,1.0,Canada,32.0,94542,3,2.81,0.4,2.5,2.66,8.260000000000002,0.0,41.0,5.0,0.19,3.14,2.49,1.48,8.57,Quantitative,Ok,Bad,1.0,0.0,0.0
Mike Baldridge,Caucasian,male,0.0,Canada,27.0,94539,3,2.4,0.28,3.5,2.36,8.95,0.0,25.0,3.5,0.4,3.18,3.77,2.96,10.08,Quantitative,None,Good,0.0,0.0,0.0
David Phillips,Caucasian,male,2.0,USA,29.0,94544,4,3.69,0.28,5.0,3.54,12.95,2.0,31.0,0.5,-1.18,2.28,-0.44,-0.19,6.92,Engineering,Very Good,Good,1.0,1.0,0.0
Russell Alvarez,Asian,male,0.0,Australia,29.0,94085,5,3.31,0.48,5.0,4.25,15.45,0.0,10.0,2.5,-0.98,1.05,-2.51,-2.45,4.0,Quantitative,Ok,Good,1.0,0.0,0.0
David Neel,Caucasian,male,0.0,USA,27.0,95035,2,2.85,0.48,1.0,2.9,9.97,0.0,18.0,6.0,0.66,0.97,-1.46,-1.16,5.58,Humanities,None,Good,0.0,0.0,0.0
James Crouch,Caucasian,male,1.0,USA,31.0,94043,3,2.99,0.36,3.0,2.32,7.609999999999999,0.0,7.0,3.0,0.21,2.08,-0.04,-0.06,7.0,Quantitative,None,Good,0.0,0.0,0.0
Andrew Donovan,Caucasian,male,1.0,USA,29.0,94040,5,2.1,0.52,3.0,2.28,9.19,2.0,2.0,3.0,-0.5,1.78,-0.82,-0.08,7.14,Quantitative,None,Good,0.0,0.0,0.0
Christopher Meachum,Hispanic,male,0.0,USA,31.0,94538,1,2.24,0.36,2.5,2.16,5.65,1.0,21.0,1.0,-2.57,0.0,-6.67,-6.02,0.0,Quantitative,None,Good,0.0,0.0,0.0
Phyllis Gray,Caucasian,female,0.0,USA,30.0,94089,1,1.62,0.42,3.0,1.0,1.14,0.0,11.0,3.0,-2.08,1.24,-2.4,-1.79,5.1,Quantitative,None,Bad,1.0,1.0,1.0
Jose Gilbert,Caucasian,male,0.0,USA,22.0,94040,2,3.16,0.42,2.0,2.6,8.2,0.0,1.0,0.0,-3.87,2.86,2.01,1.98,9.53,Quantitative,Ok,Bad,0.0,0.0,0.0
Richard Warrior,Caucasian,male,0.0,USA,27.0,94611,2,3.65,0.36,7.0,3.74,11.08,0.0,52.0,0.0,-4.38,1.24,-1.09,-1.02,5.64,Engineering,None,Good,0.0,0.0,0.0
Linda Thompson,Asian,female,0.0,USA,27.0,94040,1,2.48,0.16,0.0,1.77,3.8499999999999996,0.0,4.0,3.0,-0.27,0.92,-1.63,-1.3,5.48,Humanities,Very Good,Bad,0.0,0.0,0.0
Jason Corum,Caucasian,male,0.0,USA,31.0,94040,1,3.05,0.12,2.0,2.3,7.140000000000001,0.0,1.0,4.5,1.03,0.72,-1.06,0.12,7.22,Quantitative,None,Good,0.0,1.0,0.0
Ronald Musick,Caucasian,male,0.0,USA,26.0,94544,2,2.95,0.56,2.5,2.78,8.48,0.0,31.0,3.0,-0.89,1.88,-1.4,-1.54,5.23,Engineering,None,Good,0.0,0.0,0.0
Rose Falcon,Caucasian,female,0.0,USA,33.0,94040,4,3.03,0.56,4.5,2.76,7.569999999999999,0.0,3.0,5.0,3.71,2.65,0.7,-1.1,5.15,Quantitative,Ok,Good,0.0,1.0,0.0
Fern Ferrini,Caucasian,female,0.0,Australia,29.0,94925,4,2.65,0.38,6.0,2.78,8.690000000000001,0.0,66.0,3.0,1.52,1.64,-1.04,-1.24,5.45,Humanities,None,Bad,0.0,0.0,0.0
Sherman Miller,Asian,male,0.0,USA,35.0,94603,3,2.21,0.28,4.0,2.55,9.58,0.0,40.0,3.0,0.31,2.39,1.0,0.92,8.08,Engineering,None,Good,0.0,0.0,0.0
Robert Fisher,Caucasian,male,0.0,Australia,22.0,94114,1,2.19,0.42,0.0,1.74,4.22,0.0,47.0,0.0,-2.44,2.17,-0.4,-0.08,7.15,Engineering,None,Bad,0.0,0.0,0.0
Gwen Lane,Hispanic,female,1.0,USA,25.0,95134,1,2.65,0.36,2.0,2.92,4.93,0.0,16.0,0.0,-3.25,3.43,3.24,3.1,10.71,Engineering,Ok,Good,0.0,0.0,0.0
Edward Colon,Caucasian,male,2.0,USA,41.0,95002,5,3.38,0.62,11.5,5.04,18.23,0.0,14.0,5.5,1.67,0.9,-2.08,-2.18,4.18,Engineering,Very Good,Bad,0.0,0.0,0.0
Wilbert Downey,African-American,male,0.0,USA,32.0,94010,4,2.39,0.02,8.0,2.22,7.13,0.0,33.0,2.5,-0.96,0.0,-2.75,-2.54,3.69,Sciences,Ok,Bad,1.0,0.0,0.0
Nora Crawford,Other,female,0.0,USA,37.0,94087,4,2.72,0.4,4.5,2.42,7.21,0.0,12.0,6.0,2.06,0.61,-0.93,-0.55,6.01,Sciences,None,Bad,0.0,0.0,0.0
John Gaspar,Asian,male,2.0,USA,36.0,94019,4,3.62,0.56,7.0,4.48,14.17,0.0,46.0,4.5,1.6,2.17,1.39,0.72,7.5,Quantitative,Very Good,Good,1.0,0.0,0.0
Henry Richard,Caucasian,male,0.0,USA,27.0,94566,1,2.78,0.34,0.0,2.13,7.1,0.0,35.0,2.0,0.0,0.06,-3.44,-3.27,2.97,Quantitative,Ok,Good,0.0,0.0,0.0
Roy Meredith,African-American,male,1.0,USA,35.0,94043,1,3.52,0.66,0.5,3.18,7.4799999999999995,5.0,6.0,9.0,4.74,1.43,-2.48,-3.35,2.92,Quantitative,None,Bad,0.0,0.0,0.0
Susan Walsh,African-American,female,0.0,USA,35.0,94025,1,2.62,0.6,5.0,3.31,6.84,0.0,20.0,5.5,1.42,3.9,1.88,1.86,9.65,Engineering,Ok,Good,0.0,0.0,0.0
Bernard Duff,African-American,male,1.0,USA,35.0,95002,4,2.63,0.16,7.0,2.95,9.42,0.0,14.0,2.5,-1.06,3.33,3.45,4.37,12.58,Engineering,Ok,Good,1.0,0.0,0.0
Jonathan Rick,Asian,male,0.0,USA,27.0,94707,1,3.23,0.34,1.0,2.55,7.08,0.0,60.0,1.5,-1.08,2.19,0.68,-0.68,5.67,Engineering,None,Good,0.0,0.0,0.0
Linda Salinas,Caucasian,female,1.0,USA,28.0,94040,2,2.99,0.6,4.5,3.82,10.32,0.0,0.0,4.0,1.95,2.36,0.88,1.14,8.43,Engineering,Very Good,Good,0.0,0.0,0.0
John Johnson,Hispanic,male,0.0,Mexico,30.0,94544,3,2.67,0.16,5.0,2.77,8.67,0.0,32.0,1.0,-1.87,0.78,-2.41,-1.62,5.17,Engineering,Very Good,Good,0.0,0.0,0.0
Ruth Obrien,Caucasian,female,1.0,USA,26.0,94019,3,2.69,0.32,2.5,2.61,8.38,0.0,46.0,3.0,0.07,4.05,4.49,4.25,12.11,Engineering,None,Good,0.0,0.0,0.0
Terry Buchanan,Hispanic,female,1.0,Mexico,30.0,94402,1,2.94,0.34,0.0,2.1,4.609999999999999,0.0,28.0,6.0,2.2,0.82,-2.51,-1.2,5.9,Engineering,Ok,Good,0.0,1.0,0.0
Kerri Wallin,African-American,female,2.0,USA,36.0,94043,4,2.96,0.3,5.0,3.36,9.85,0.0,5.0,5.0,1.02,1.63,-1.23,-1.93,4.38,Engineering,Ok,Good,0.0,1.0,0.0
Nicole Farley,African-American,female,1.0,USA,29.0,94040,5,3.23,0.48,4.5,4.12,13.05,0.0,1.0,2.0,-1.9,1.73,-1.2,-1.54,4.96,Sciences,Very Good,Good,1.0,0.0,0.0
Lynn Weller,Caucasian,female,2.0,Canada,31.0,95134,5,3.96,0.52,8.0,5.09,15.629999999999999,0.0,16.0,2.0,-1.61,1.83,-0.11,0.21,7.31,Quantitative,Ok,Good,0.0,0.0,0.0
Walter Eanes,Hispanic,male,0.0,USA,29.0,94040,2,3.04,0.7,3.0,3.13,8.69,0.0,1.0,3.0,-0.46,3.42,1.96,1.24,8.45,Engineering,Ok,Bad,0.0,0.0,0.0
Margaret Webber,Caucasian,female,1.0,USA,27.0,94595,2,3.74,0.74,0.5,3.17,8.81,0.0,56.0,2.0,-0.62,2.76,0.5,1.12,8.67,Quantitative,None,Good,0.0,1.0,0.0
Anna Fisher,Asian,female,0.0,USA,33.0,95035,2,3.27,0.62,6.0,3.86,9.58,0.0,18.0,3.5,0.55,0.0,-3.57,-3.57,2.37,Quantitative,Very Good,Good,0.0,0.0,0.0
Tony Williamson,Caucasian,male,0.0,USA,32.0,94027,2,3.08,0.22,4.0,3.35,10.72,0.0,24.0,4.0,-1.63,1.44,1.24,1.82,9.07,Engineering,Very Good,Good,0.0,0.0,0.0
Dawn Potts,Caucasian,female,2.0,USA,32.0,94028,4,3.38,0.26,7.5,3.82,11.31,0.0,23.0,1.5,-0.41,3.35,3.12,2.18,9.28,Engineering,Very Good,Good,0.0,0.0,0.0
Marla Casto,Asian,female,2.0,Australia,34.0,94544,4,2.92,0.52,6.5,3.66,10.33,0.0,32.0,3.5,0.78,1.26,-0.28,-0.84,5.63,Quantitative,Ok,Good,0.0,0.0,0.0
Louis Haworth,Caucasian,male,2.0,Australia,30.0,94720,3,3.18,0.34,6.0,4.09,13.44,2.0,58.0,2.0,-0.33,0.67,-3.43,-3.33,3.09,Engineering,Ok,Good,1.0,1.0,0.0
Thomas Colby,African-American,male,0.0,USA,34.0,94544,4,2.93,0.28,4.0,2.61,9.469999999999999,0.0,31.0,2.5,-0.97,1.92,-0.39,0.01,7.2,Engineering,Ok,Good,0.0,0.0,0.0
Gertrude Metcalf,Caucasian,female,0.0,USA,19.0,94591,3,3.14,0.62,-2.0,2.18,7.03,0.0,74.0,1.0,0.47,2.19,0.51,0.36,7.37,Quantitative,Ok,Bad,0.0,0.0,1.0
Lacy Gardin,African-American,male,2.0,USA,30.0,94028,5,3.24,0.82,3.5,4.07,13.759999999999998,0.0,23.0,5.5,1.5899999999999999,2.24,0.96,1.77,9.34,Engineering,Very Good,Good,1.0,0.0,0.0
Brian Young,Caucasian,male,2.0,USA,30.0,94578,5,3.81,0.54,10.0,4.03,14.41,0.0,39.0,1.0,-0.21,1.83,-0.11,-0.11,6.86,Quantitative,Ok,Good,1.0,0.0,0.0
John Baker,African-American,male,1.0,USA,32.0,94523,5,3.7,0.44,3.0,3.42,11.989999999999998,0.0,55.0,3.5,0.040000000000000036,2.2,-1.39,-1.04,6.24,Quantitative,Ok,Good,1.0,0.0,0.0
Jerry Gutirrez,Caucasian,male,1.0,USA,22.0,95002,1,2.83,0.16,0.0,2.81,9.28,0.0,15.0,2.0,2.39,2.62,0.81,0.13,7.03,Engineering,None,Good,0.0,0.0,0.0
Merlin Todd,Caucasian,male,2.0,Canada,32.0,94043,5,3.16,0.26,4.0,2.73,11.65,0.0,6.0,4.0,1.72,1.51,-0.58,-0.71,6.1,Humanities,Ok,Good,0.0,0.0,0.0
Matthew Wiley,Hispanic,male,0.0,Mexico,30.0,94030,2,3.04,0.72,6.0,4.15,10.53,0.0,34.0,2.0,-1.4,1.43,-0.32,-0.81,5.8,Engineering,None,Bad,0.0,0.0,0.0
Joseph Olson,Other,male,0.0,USA,31.0,94925,1,3.49,0.46,4.0,3.21,8.35,0.0,66.0,6.5,3.38,4.25,3.88,2.41,9.62,Engineering,Ok,Good,0.0,0.0,0.0
Wm Cooper,Other,male,1.0,USA,23.0,94109,4,3.26,0.2,2.0,1.91,8.16,0.0,48.0,0.0,-2.84,2.27,0.55,0.09,6.99,Engineering,Ok,Bad,0.0,0.0,0.0
Sandra Jennings,Asian,female,0.0,USA,29.0,94544,1,2.91,0.32,0.0,1.85,3.62,2.0,31.0,3.0,-0.24,1.53,0.42,0.41,7.32,Engineering,Ok,Bad,0.0,0.0,0.0
Laura Gilbert,Caucasian,female,0.0,Canada,32.0,94087,1,3.15,0.32,4.5,2.85,6.6499999999999995,0.0,12.0,6.0,1.69,1.52,-1.12,-1.87,4.39,Engineering,None,Good,0.0,0.0,0.0
Clifford Horn,Caucasian,male,2.0,USA,29.0,94933,4,3.14,0.34,3.5,3.32,12.41,3.5,95.0,3.0,1.95,1.6,-1.28,-1.21,5.71,Quantitative,Very Good,Good,0.0,0.0,0.0
Doris Ferguson,Caucasian,female,0.0,USA,27.0,94061,4,2.95,0.34,1.5,2.73,9.84,0.0,22.0,4.0,-0.57,1.79,-1.0,-1.76,4.66,Engineering,Ok,Good,0.0,0.0,0.0
John Mahoney,Caucasian,male,0.0,USA,26.0,94027,2,2.62,0.38,0.5,1.13,3.62,0.0,24.0,1.5,0.92,3.94,3.48,2.66,10.17,Engineering,Ok,Good,0.0,1.0,1.0
Ambrose Thomas,Caucasian,male,0.0,USA,28.0,94609,4,3.59,0.26,7.0,3.21,10.54,0.0,50.0,2.0,2.55,2.28,0.91,-0.41,5.98,Sciences,Ok,Good,0.0,0.0,0.0
Johnny Towne,Caucasian,male,2.0,USA,29.0,94544,2,3.46,0.36,3.0,3.69,12.11,0.0,31.0,0.0,-2.13,1.89,0.21,1.45,9.17,Engineering,Very Good,Good,0.0,0.0,0.0
Joseph Medeiros,African-American,male,2.0,USA,27.0,94572,4,2.72,0.64,6.0,4.04,12.809999999999999,0.0,72.0,3.5,0.33999999999999997,2.87,1.54,1.61,9.06,Engineering,Very Good,Good,1.0,0.0,0.0
Troy Kramer,Caucasian,male,2.0,USA,28.0,94061,4,3.0,0.38,7.0,3.58,11.75,0.0,22.0,2.0,-1.19,3.15,1.64,1.89,9.6,Quantitative,None,Good,0.0,0.0,0.0
Dorothy Perez,Caucasian,female,0.0,USA,28.0,94720,3,2.14,0.08,3.5,1.16,3.29,0.0,58.0,3.0,0.13,2.01,-1.46,-1.49,5.31,Sciences,Ok,Good,1.0,1.0,1.0
Timothy Stang,Hispanic,male,1.0,Mexico,33.0,94709,3,3.0,0.2,3.0,2.02,6.420000000000001,2.5,59.0,4.0,0.8,2.16,0.0,0.14,7.25,Quantitative,None,Bad,0.0,1.0,0.0
Jacqueline Muddaththir,Caucasian,female,0.0,USA,29.0,94085,5,3.44,0.46,6.0,3.23,9.82,0.0,10.0,2.0,-3.39,1.55,-2.35,-1.84,5.16,Engineering,None,Good,0.0,0.0,0.0
Mark Alexander,African-American,male,0.0,USA,27.0,94947,1,2.83,0.42,1.0,2.67,5.590000000000001,0.0,85.0,0.0,-3.56,4.67,4.89,4.56,12.58,Engineering,Very Good,Bad,0.0,1.0,0.0
Edward Butterworth,Hispanic,male,0.0,USA,28.0,94025,2,2.66,0.42,4.0,2.45,6.72,0.0,20.0,0.0,-3.49,0.9,-2.79,-3.12,3.16,Engineering,Ok,Good,1.0,1.0,0.0
Gary Miller,Other,male,1.0,USA,39.0,94019,3,2.74,0.52,4.5,3.75,12.22,0.0,46.0,3.0,0.41,3.16,3.35,3.67,11.51,Engineering,Ok,Good,0.0,0.0,0.0
Donald Davila,African-American,male,2.0,USA,30.0,94089,5,2.9,0.46,7.0,3.66,12.6,0.0,11.0,4.0,0.14,2.91,2.14,2.56,10.25,Humanities,Ok,Good,1.0,0.0,0.0
Derrick Avallone,Asian,male,0.0,USA,28.0,94025,1,3.01,0.26,3.0,2.62,7.34,0.0,20.0,3.0,0.06,2.87,1.49,2.57,10.51,Engineering,Very Good,Bad,0.0,1.0,0.0
Jeremiah Patete,Asian,male,1.0,USA,41.0,94040,3,2.71,0.44,6.0,3.25,9.99,0.0,3.0,9.0,5.02,1.47,0.3,-0.88,5.31,Engineering,None,Good,0.0,0.0,0.0
Glenna Johnson,Asian,female,1.0,USA,34.0,94538,4,3.91,0.62,2.5,3.65,11.370000000000001,0.0,21.0,3.5,0.19,2.31,-0.78,0.21,7.72,Engineering,Very Good,Good,0.0,0.0,0.0
Michael Yeakley,Caucasian,male,0.0,USA,26.0,94038,1,2.75,0.36,1.5,1.86,4.33,0.0,57.0,4.0,0.04,2.11,1.6,1.21,8.07,Quantitative,None,Good,0.0,0.0,0.0
Leopoldo Kohan,African-American,male,0.0,USA,30.0,94028,5,3.35,0.62,5.0,3.64,11.979999999999999,0.0,23.0,5.0,1.02,3.2,1.98,2.03,9.52,Sciences,None,Good,1.0,0.0,0.0
Pedro Seward,Caucasian,male,1.0,USA,35.0,94605,2,2.75,0.56,3.0,3.13,9.71,4.5,42.0,3.5,2.56,1.82,-1.23,-1.97,4.49,Humanities,Ok,Good,1.0,1.0,0.0
Mohammad Riley,Caucasian,male,2.0,USA,30.0,94085,1,2.95,0.18,4.5,3.65,11.3,0.0,10.0,5.5,0.93,3.46,1.74,0.77,7.88,Engineering,None,Good,0.0,0.0,0.0
Constance West,Caucasian,female,0.0,USA,22.0,94544,2,2.91,0.52,1.0,3.11,9.280000000000001,0.0,32.0,2.5,0.69,3.26,1.58,2.18,10.15,Quantitative,Very Good,Good,0.0,0.0,0.0
Frank Thomas,Caucasian,male,0.0,USA,26.0,94114,3,2.45,0.58,1.0,1.75,6.71,0.5,47.0,3.0,-1.01,1.99,0.83,-0.06,6.53,Engineering,Very Good,Bad,0.0,0.0,0.0
Mathew Evans,African-American,male,0.0,Canada,28.0,94502,4,2.56,0.16,5.0,2.65,9.34,0.0,49.0,1.5,-1.63,3.51,3.63,2.98,10.48,Engineering,Very Good,Bad,0.0,0.0,0.0
Naomi Flores,Caucasian,female,2.0,USA,28.0,94402,3,2.35,0.64,5.0,3.08,8.66,0.0,28.0,4.0,1.65,2.01,0.01,0.85,8.36,Engineering,Ok,Good,0.0,0.0,0.0
Laura Fisher,Caucasian,female,1.0,USA,24.0,94028,2,2.96,0.3,4.5,2.56,6.79,0.0,23.0,0.0,-3.56,3.31,3.4,4.5,12.83,Humanities,None,Bad,0.0,0.0,0.0
Josh Campbell,African-American,male,1.0,USA,26.0,94903,2,2.62,0.2,2.0,1.77,4.96,0.0,70.0,1.0,-1.84,1.69,-0.53,-0.34,6.61,Engineering,Ok,Bad,0.0,1.0,1.0
Charles Ford,Caucasian,male,2.0,USA,34.0,94605,3,3.04,0.38,6.0,3.65,11.79,2.0,42.0,1.0,-0.61,1.58,0.53,0.15,6.8,Engineering,Very Good,Good,0.0,0.0,1.0
Keith Fisher,Hispanic,male,2.0,USA,43.0,94085,3,4.34,0.56,8.5,4.57,12.149999999999999,0.0,10.0,7.0,2.91,1.52,0.66,0.28,6.78,Quantitative,Very Good,Good,1.0,0.0,0.0
Jennifer Hutchins,Other,female,0.0,USA,32.0,94038,5,2.62,0.62,2.0,2.45,8.32,0.0,57.0,3.0,0.1,0.37,-2.69,-2.17,4.37,Engineering,Ok,Bad,0.0,0.0,0.0
Haywood Hanson,Caucasian,male,1.0,USA,24.0,94578,1,2.15,0.24,2.0,1.48,3.24,0.0,39.0,1.0,-1.18,0.89,-2.64,-2.32,4.34,Engineering,None,Good,0.0,1.0,1.0
Michael Hairr,Caucasian,male,0.0,USA,33.0,95002,2,2.32,0.4,5.0,2.09,6.2,0.0,14.0,3.0,-1.68,1.85,0.61,0.67,7.64,Quantitative,Ok,Good,0.0,0.0,0.0
Leeann Turner,Caucasian,female,1.0,USA,32.0,95035,1,2.13,0.28,1.0,2.1,5.89,0.0,18.0,6.0,-0.74,4.01,2.99,2.62,10.31,Quantitative,Ok,Good,0.0,1.0,0.0
Wesley Cavazos,Caucasian,male,2.0,USA,31.0,94588,5,2.92,0.46,9.0,4.32,16.02,0.0,36.0,2.0,0.17,1.41,-1.7,-2.16,4.27,Engineering,Very Good,Good,0.0,0.0,0.0
John Holloway,African-American,male,0.0,USA,32.0,94030,3,2.88,0.28,3.0,2.0,5.9,2.0,34.0,3.0,-0.29000000000000004,2.69,0.11,0.1,7.39,Engineering,None,Good,0.0,1.0,0.0
Timothy Cushman,African-American,male,1.0,USA,31.0,94085,2,2.81,0.16,3.0,2.02,6.22,3.5,8.0,5.5,1.83,4.38,4.3,3.05,10.5,Engineering,None,Bad,0.0,0.0,0.0
Irene Neville,Caucasian,female,1.0,USA,26.0,94973,5,2.29,0.4,4.0,2.32,8.200000000000001,0.0,88.0,2.0,1.42,3.49,1.77,1.8,9.38,Engineering,None,Bad,0.0,0.0,0.0
Patrick Llewellyn,Hispanic,male,0.0,USA,33.0,94089,3,2.75,0.52,4.5,3.12,9.809999999999999,0.0,11.0,3.5,-0.46,3.66,3.44,2.75,10.21,Quantitative,Ok,Good,0.0,0.0,0.0
Joseph Walton,Caucasian,male,0.0,USA,27.0,94502,2,3.58,0.64,0.0,3.02,9.38,0.0,49.0,5.0,-2.42,1.89,0.36,-0.42,6.13,Engineering,None,Bad,0.0,0.0,0.0
Timothy Rivera,Caucasian,male,1.0,Canada,27.0,94085,5,2.69,0.5,3.5,3.59,13.85,0.0,9.0,2.0,-3.86,1.83,1.23,0.06,6.42,Engineering,Very Good,Good,1.0,0.0,0.0
Kelley Sandigo,Caucasian,female,0.0,Australia,24.0,94591,2,3.02,0.36,3.0,2.88,7.8500000000000005,0.0,73.0,0.0,1.63,1.73,0.3,0.97,8.21,Quantitative,Ok,Bad,0.0,0.0,0.0
Elizabeth Voves,Caucasian,female,2.0,USA,26.0,94709,3,3.07,0.52,3.0,3.79,11.64,0.0,59.0,2.5,1.5,2.31,2.55,2.06,9.03,Engineering,Very Good,Good,1.0,1.0,1.0
Mildred Keith,Caucasian,female,2.0,USA,29.0,94603,5,2.86,0.32,6.0,3.2,10.91,0.0,40.0,1.5,0.73,2.18,0.34,0.25,7.1,Engineering,Ok,Good,0.0,0.0,0.0
Natasha Pierce,African-American,female,1.0,Canada,36.0,94609,5,3.67,0.5,7.0,3.98,11.68,0.0,50.0,1.0,-1.95,0.86,-1.48,-1.44,4.99,Quantitative,Ok,Good,1.0,0.0,0.0
Charles Cook,Caucasian,male,1.0,USA,30.0,94502,1,2.93,0.22,2.5,2.91,7.77,2.0,49.0,3.0,-0.5,2.43,0.48,-0.34,6.58,Engineering,Ok,Bad,0.0,1.0,0.0
Donald Bobo,Asian,male,0.0,USA,22.0,94010,1,2.58,0.28,-2.0,1.89,6.99,0.0,33.0,4.0,1.1,1.84,-0.44,0.13,7.37,Engineering,None,Bad,0.0,1.0,0.0
Jaime Loughmiller,Asian,female,0.0,USA,25.0,94402,2,2.32,0.24,3.0,2.49,7.78,0.0,28.0,1.0,-1.91,0.84,-1.34,-1.15,5.41,Humanities,None,Good,0.0,0.0,0.0
Melissa Krajewski,Asian,female,1.0,USA,23.0,94070,1,2.13,0.12,-2.0,0.31,-0.7099999999999997,0.0,27.0,4.5,1.13,2.18,-0.64,-0.25,6.85,Engineering,Very Good,Bad,0.0,1.0,1.0
Anthony Ammons,Caucasian,male,0.0,USA,27.0,94121,4,2.7,0.74,1.0,2.39,8.4,3.0,54.0,2.5,0.88,2.86,0.92,0.2,7.15,Quantitative,Ok,Bad,0.0,0.0,0.0
Jessie Hosie,Caucasian,female,2.0,USA,27.0,94402,5,2.96,0.78,7.0,4.07,12.55,0.0,28.0,0.0,-5.3,3.05,1.75,1.99,9.65,Engineering,Ok,Good,1.0,0.0,0.0
Ana Turner,Hispanic,female,1.0,USA,33.0,94304,3,3.36,0.58,5.0,2.83,6.470000000000001,0.0,19.0,2.5,-0.71,1.27,0.21,-0.22,6.31,Quantitative,Ok,Bad,0.0,0.0,0.0
Nicholas Wood,Caucasian,male,1.0,USA,30.0,94586,2,4.04,0.54,4.0,4.32,13.02,0.0,38.0,1.0,1.19,1.98,2.07,1.51,8.36,Engineering,Ok,Good,1.0,0.0,0.0
Leonel Bell,African-American,male,1.0,USA,27.0,94941,2,2.96,0.44,2.5,3.08,8.76,0.0,75.0,2.5,-0.81,3.41,2.6,3.06,11.01,Sciences,Very Good,Bad,0.0,0.0,0.0
Joan Rhea,Caucasian,female,0.0,USA,27.0,94560,2,2.62,0.7,-1.0,2.74,8.89,0.0,29.0,2.5,0.73,0.98,0.3,-0.71,5.42,Quantitative,None,Good,0.0,0.0,0.0
Guillermo Butler,Other,male,0.0,USA,26.0,94587,3,3.21,0.44,2.5,2.96,10.47,0.0,30.0,2.0,-0.79,2.96,1.33,0.75,7.85,Engineering,Ok,Good,0.0,0.0,0.0
Ashley Easter,Caucasian,male,0.0,USA,29.0,94038,1,2.57,0.52,4.0,3.16,7.18,4.0,57.0,2.0,0.98,3.11,3.17,2.24,9.43,Quantitative,None,Good,0.0,0.0,0.0
Sandra Ching,Asian,female,0.0,USA,34.0,94707,5,3.04,0.52,5.0,2.87,9.64,2.0,61.0,2.5,-0.25,2.27,1.02,1.39,8.75,Engineering,Very Good,Good,0.0,0.0,0.0
Joanne Martinez,Caucasian,female,0.0,USA,27.0,94941,2,2.94,0.5,1.0,2.12,5.35,0.0,75.0,1.5,2.15,1.55,-1.08,-2.22,3.85,Engineering,Very Good,Bad,1.0,1.0,0.0
Ali Brown,Caucasian,male,2.0,USA,24.0,94605,5,2.99,0.64,4.5,3.88,14.6,0.0,42.0,0.5,0.19,1.34,-2.44,-1.69,5.39,Engineering,Very Good,Good,1.0,0.0,0.0
Jessica Fieldson,Caucasian,female,0.0,USA,25.0,94720,1,1.93,0.18,2.5,1.82,4.89,0.0,58.0,0.5,-1.34,2.44,2.65,3.28,10.98,Humanities,Ok,Good,1.0,0.0,0.0
Richard Oliver,Caucasian,male,1.0,USA,34.0,94542,4,3.28,0.5,3.0,2.73,9.38,4.0,41.0,4.0,1.77,2.74,1.81,3.26,11.42,Quantitative,Ok,Bad,0.0,0.0,0.0
John Gibbons,Caucasian,male,0.0,USA,36.0,94933,3,3.21,0.42,5.0,3.66,11.82,4.0,96.0,2.0,1.65,1.67,-1.33,-1.03,5.91,Engineering,Very Good,Good,0.0,0.0,0.0
Michael Hellwig,African-American,male,0.0,USA,40.0,94043,2,3.26,0.42,3.5,3.22,8.79,3.0,6.0,5.0,0.98,0.77,-2.18,-1.52,5.3,Engineering,None,Good,0.0,1.0,0.0
James Anderson,Hispanic,male,1.0,Australia,28.0,94709,5,3.45,0.44,6.5,3.7,12.27,0.0,59.0,0.0,-3.61,0.0,-2.85,-1.73,5.01,Engineering,Very Good,Good,1.0,0.0,0.0
Jose Valentin,Caucasian,male,1.0,USA,31.0,94114,5,3.25,0.32,4.0,3.21,12.64,0.0,47.0,2.0,-0.91,2.04,-0.63,-0.52,6.53,Sciences,Very Good,Good,0.0,0.0,0.0
Margo Lerner,Caucasian,female,0.0,USA,32.0,94566,5,3.48,0.78,1.5,3.87,13.850000000000001,0.0,35.0,7.5,4.39,0.5,-2.66,-2.41,4.08,Engineering,Very Good,Good,1.0,0.0,0.0
Helen Spears,Caucasian,female,1.0,USA,36.0,94569,2,2.73,0.08,6.0,2.84,8.5,0.0,68.0,0.0,-5.62,2.32,1.38,1.83,9.22,Engineering,None,Bad,0.0,0.0,0.0
Lorena Fung,Hispanic,female,0.0,USA,28.0,94089,1,2.37,0.32,1.0,1.78,3.67,0.0,11.0,1.0,-2.63,2.19,1.12,0.96,8.06,Sciences,None,Bad,0.0,0.0,0.0
